algorithm,view,objective_kind,objective_sum,objective_avg,elapsed_s,ari,nmi,rho,centers_nnz_mean,core_jaccard,extra,status,error,run,n,d,k,epsilon,delta,seed
dp_spherical_lloyd,sparse,hamming,7415713.0,148.31426,0.4930162910022773,0.9011545459284436,0.9290431783720049,0.1,96.0,0.5994901176438681,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5994901176438681, ""mean_best_core_precision"": 0.7734375, ""mean_best_core_recall"": 0.6144628099173555, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,0,50000,75688,16,2.4507880004767997,1e-06,20260713
dp_spherical_lloyd,sparse,hamming,7443937.0,148.87874,0.4964930000132881,0.6622578828307429,0.8375623476870071,0.5,96.0,0.7509772701487721,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7509772701487721, ""mean_best_core_precision"": 0.9622395833333334, ""mean_best_core_recall"": 0.7638429752066116, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,0,50000,75688,16,5.756521769756932,1e-06,20260713
dp_spherical_lloyd,sparse,hamming,7390543.0,147.81086,0.5005875829956494,0.7848192142942105,0.8774999036578629,0.1,96.0,0.6778415037169001,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.6778415037169001, ""mean_best_core_precision"": 0.8626302083333334, ""mean_best_core_recall"": 0.684400826446281, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,1,50000,75688,16,2.4507880004767997,1e-06,20260714
dp_spherical_lloyd,sparse,hamming,7302233.0,146.04466,0.49091216700617224,0.8455598608129774,0.9418705484563998,0.5,96.0,0.7170502963134379,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7170502963134379, ""mean_best_core_precision"": 0.916015625, ""mean_best_core_recall"": 0.7267561983471074, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,1,50000,75688,16,5.756521769756932,1e-06,20260714
dp_spherical_lloyd,sparse,hamming,7478770.0,149.5754,0.48444983403896913,0.8657701235576086,0.8856898689900323,0.1,96.0,0.5725252479930933,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5725252479930933, ""mean_best_core_precision"": 0.7350260416666666, ""mean_best_core_recall"": 0.5831611570247934, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,2,50000,75688,16,2.4507880004767997,1e-06,20260715
dp_spherical_lloyd,sparse,hamming,7387974.0,147.75948,0.49124787497567013,0.7845466069274584,0.8788357917269666,0.5,96.0,0.6853185931557836,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.6853185931557836, ""mean_best_core_precision"": 0.869140625, ""mean_best_core_recall"": 0.6895661157024793, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,2,50000,75688,16,5.756521769756932,1e-06,20260715
dp_spherical_lloyd,sparse,hamming,7392514.0,147.85028,0.485466375015676,0.8876753525799118,0.8799764318146208,0.1,96.0,0.6422014213665905,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.6422014213665905, ""mean_best_core_precision"": 0.8125, ""mean_best_core_recall"": 0.6446280991735538, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,3,50000,75688,16,2.4507880004767997,1e-06,20260716
dp_spherical_lloyd,sparse,hamming,7288450.0,145.769,0.4916912500048056,0.8133789282585354,0.9149782666381219,0.5,96.0,0.7795806383998084,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7795806383998084, ""mean_best_core_precision"": 0.9889322916666666, ""mean_best_core_recall"": 0.7846074380165289, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,3,50000,75688,16,5.756521769756932,1e-06,20260716
dp_spherical_lloyd,sparse,hamming,7584472.0,151.68944,0.483344083011616,0.696479028865591,0.8322825794980169,0.1,96.0,0.5895984763172264,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5895984763172264, ""mean_best_core_precision"": 0.7604166666666667, ""mean_best_core_recall"": 0.6035984848484848, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,4,50000,75688,16,2.4507880004767997,1e-06,20260717
dp_spherical_lloyd,sparse,hamming,7328904.0,146.57808,0.4929298749775626,0.7950240175903592,0.9256379052137635,0.5,96.0,0.7502453854922507,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7502453854922507, ""mean_best_core_precision"": 0.9641927083333334, ""mean_best_core_recall"": 0.765392561983471, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,4,50000,75688,16,5.756521769756932,1e-06,20260717
dp_spherical_lloyd,sparse,hamming,7624499.0,152.48998,0.4673869169782847,0.7666754371218577,0.8075825794396874,0.1,96.0,0.5087413276811764,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5087413276811764, ""mean_best_core_precision"": 0.65625, ""mean_best_core_recall"": 0.5206611570247934, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,5,50000,75688,16,2.4507880004767997,1e-06,20260718
dp_spherical_lloyd,sparse,hamming,7303527.0,146.07054,0.4826530839782208,0.9412007735214568,0.9395898439781624,0.5,96.0,0.7378190502948151,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7378190502948151, ""mean_best_core_precision"": 0.935546875, ""mean_best_core_recall"": 0.7422520661157025, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,5,50000,75688,16,5.756521769756932,1e-06,20260718
dp_spherical_lloyd,sparse,hamming,7513227.0,150.26454,0.47851950000040233,0.8386687803083268,0.8980088399224846,0.1,96.0,0.5433152167550106,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5433152167550106, ""mean_best_core_precision"": 0.7037760416666666, ""mean_best_core_recall"": 0.5586260330578512, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,6,50000,75688,16,2.4507880004767997,1e-06,20260719
dp_spherical_lloyd,sparse,hamming,7308339.0,146.16678,0.5008857500506565,0.9464967877917277,0.9717299925775373,0.5,96.0,0.65920704421797,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.65920704421797, ""mean_best_core_precision"": 0.8450520833333334, ""mean_best_core_recall"": 0.6707257231404959, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,6,50000,75688,16,5.756521769756932,1e-06,20260719
dp_spherical_lloyd,sparse,hamming,7413414.0,148.26828,0.4830047089490108,0.8808440043494644,0.887693653945778,0.1,96.0,0.6419243972494502,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.6419243972494502, ""mean_best_core_precision"": 0.8131510416666666, ""mean_best_core_recall"": 0.6451446280991735, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,7,50000,75688,16,2.4507880004767997,1e-06,20260720
dp_spherical_lloyd,sparse,hamming,7317782.0,146.35564,0.49308841704623774,0.784861112014455,0.9228731719047603,0.5,96.0,0.7675327568277599,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7675327568277599, ""mean_best_core_precision"": 0.9778645833333334, ""mean_best_core_recall"": 0.7758264462809917, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,7,50000,75688,16,5.756521769756932,1e-06,20260720
dp_spherical_lloyd,sparse,hamming,7584534.0,151.69068,0.47969179099891335,0.7896707085381157,0.8283328035919423,0.1,96.0,0.5012512409276824,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5012512409276824, ""mean_best_core_precision"": 0.650390625, ""mean_best_core_recall"": 0.5160123966942148, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,8,50000,75688,16,2.4507880004767997,1e-06,20260721
dp_spherical_lloyd,sparse,hamming,7289216.0,145.78432,0.49800129095092416,0.8477998968592417,0.9503623419590331,0.5,96.0,0.7121536275254556,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.7121536275254556, ""mean_best_core_precision"": 0.9114583333333334, ""mean_best_core_recall"": 0.7231404958677686, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,8,50000,75688,16,5.756521769756932,1e-06,20260721
dp_spherical_lloyd,sparse,hamming,7487677.0,149.75354,0.48262033297214657,0.8708087945451868,0.8996460178129371,0.1,96.0,0.5465581046536607,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.5465581046536607, ""mean_best_core_precision"": 0.7076822916666667, ""mean_best_core_recall"": 0.5618844696969697, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.019999999999999997, ""rho_total"": 0.09999999999999999, ""vote_noise_scale"": 56.568542494923804}",ok,,9,50000,75688,16,2.4507880004767997,1e-06,20260722
dp_spherical_lloyd,sparse,hamming,7309493.0,146.18986,0.49452929198741913,0.9487203619800965,0.9759039970988135,0.5,96.0,0.6532868045767756,"{""accountant"": ""zcdp"", ""backend_used"": ""opendp"", ""center_active_tags"": 96, ""centers_nnz_mean"": 96.0, ""clip_active_tags"": 128, ""iterations"": 5, ""mean_best_core_jaccard"": 0.6532868045767756, ""mean_best_core_precision"": 0.83984375, ""mean_best_core_recall"": 0.6667398415977961, ""n_releases"": 5, ""per_release_l2_sensitivity"": 11.313708498984761, ""rho_step"": 0.09999999999999998, ""rho_total"": 0.4999999999999999, ""vote_noise_scale"": 25.298221281347036}",ok,,9,50000,75688,16,5.756521769756932,1e-06,20260722
